"sito associazione",telefono,tipo
http://www.hewo-modena.it,0536945335,0
http://www.horse-angels.it,346.4922753,1
http://www.iboitalia.org,0532.243279,0
http://www.icavallidelrenobologna.it/,051.383460,0
http://www.icinquepani.it/web/,0555416420,0
http://www.icinquepani.it/web/,055570411,0
http://www.iclowndellospedale.it,(052)2881202,0
http://www.iclowndellospedale.it,(333)7132085,1
http://www.ideafamiglia.it/,0515879741,0
http://www.ideafamiglia.it/,392.2181886,1
http://www.ideafamiglia.it/,3922181886,1
http://www.ifiorimusicali.jimdo.com,392-0778410,1
http://www.iger.org,051223102,0
http://www.iger.org,051228235,0
http://www.iger.org,051231377,0
http://www.iguitti.net,059.9534115,0
http://www.iguitti.net,3356545178,1
http://www.ilbosco.net/,0542-43718,0
http://www.ilbruttoanatroccolo.eu,0523.337226,0
http://www.ilbruttoanatroccolo.eu,338.3058606,1
http://www.ilcestodiciliege.it,059224908,0
http://www.ilcestodiciliege.it,3491575298,1
http://www.ilcircolino.pc.it,3471214830,1
http://www.ilmartinpescatore.org,04013640372,0
http://www.ilmondounafamiglia.org,059.730358,0
http://www.ilmondounafamiglia.org,059.732160,0
http://www.ilmosaicocooperativa.com/,01935701209,0
http://www.ilnido.bo.it,051.6350911,0
http://www.ilnido.bo.it,3349914220,1
http://www.ilsegnalibromodena.org,059343235,0
http://www.ilsegnalibromodena.org,059469446,0
http://www.ilsegnalibromodena.org,059826242,0
http://www.ilsegnalibromodena.org,059848904,0
http://www.ilsegnalibromodena.org,059849955,0
http://www.ilsognodistefano.it/,0499740380,0
http://www.ilsognodistefano.it/,3332494577,1
http://www.ilsognodistefano.it/,3333976871,1
http://www.ilsognodistefano.it/,3356294645,1
http://www.ilsognodistefano.it/,3357006060,1
http://www.ilsognodistefano.it/,3483852212,1
http://www.ilterzomondo.org,3281455130,1
http://www.ilupidipiacenza.it,0523982019,0
http://www.ilupidipiacenza.it,3483664031,1
http://www.ilupiparma.org,3289431639,1
http://www.ilventagliodiorav.eu,051-581160,0
http://www.imolafolklore.com,3345435716,1
http://www.imolafolklore.com,3394572109,1
http://www.in-formazione.org/,03102551201,0
http://www.in-formazione.org/,051.1998866,0
http://www.in-formazione.org/,051.1998867,0
http://www.info-bo.it/,051-312597,0
http://www.info-bo.it/,800-759311,3
http://www.informanascita.com,059271087,0
http://www.informanascita.com,059374710,0
http://www.iniziativaparkinsoniani.it/,051-6241064,0
http://www.insalute.info/,0542699419,0
http://www.insiemeanoi.org,059220833,0
http://www.insiemeanoi.org,3488447692,1
http://www.insiemeper.bo.it/,338.5872345,0
http://www.insiemesipuoday.blogspot.com,3337775150,1
http://www.insiemesipuoday.blogspot.com,338-8745425,1
http://www.insiemesipuoday.blogspot.com,3663943137,1
http://www.intergruppoparma.it,0521-957353,0
http://www.inventatempo.it/,051822924,0
http://www.ior.it,051-6366111,0
http://www.ior.it,051-6366546,0
http://www.ior.it,051-6366900,0
http://www.iperbole.bologna.it,051203040,0
http://www.iperbole.bologna.it,0512193111,0
http://www.iperput.org/,051-390720,0
http://www.iquattrocastelli.it,02358961205,0
http://www.iquattrocastelli.it,0542674357,0
http://www.iquattrocastelli.it,0542675675,0
http://www.isantinnocenti.it,0522408795,0
http://www.isantinnocenti.it,0522430567,0
http://www.isantinnocenti.it,3457389943,1
http://www.isantinnocenti.it,3466550572,1
http://www.isf-ferrara.org,0532-974880,0
http://www.isoladelvagabondo.it,3383154077,1
http://www.isoladelvagabondo.it,3393526803,1
http://www.isoladelvagabondo.it,3464977951,1
http://www.isoladelvagabondo.it,3484794424,1
http://www.it2.it,051365616,0
http://www.it2.it,0516257959,0
http://www.italia-costarica.org/,(051)232097,0
http://www.italia-costarica.org/,05062246574,0
http://www.italia-costarica.org/,05065783422,0
http://www.italia-costarica.org/,3401801254,1
http://www.italianaassistenza.it/,02428071209,0
http://www.italianaassistenza.it/,051347090,0
http://www.italobritannica.com,051221249,0
http://www.italobritannica.com,051273652,0
http://www.jazzclubferrara.com,3335077059,1
http://www.jazzclubferrara.com,3396116217,1
http://www.jazzclubferrara.com,3397886261,1
http://www.juniorsaccamodena.it,059311434,0
http://www.juniorsaccamodena.it,059312644,0
http://www.justdance.it,347.4331877,1
http://www.kabaralagdaf.org,059345093,0
http://www.kabaralagdaf.org,3476564618,1
http://www.kalinkaclub.it,3384555984,1
http://www.kalinkaclub.it,3385059088,1
http://www.kicece.it/,3333359834,1
http://www.laboratoriofamigliaalportico.it,0521241420,0
http://www.laboratoriofamigliaalportico.it,3287925459,1
http://www.labpoesiamo.it,059.236680,0
http://www.labpoesiamo.it,059.281591,0
http://www.lacapriola.it,059364095,0
http://www.lacaracola.it,338-2619686,1
http://www.lacaracola.it,339-3115913,1
http://www.lacasadelsorriso.it,3342882699,1
http://www.lacasadelsorriso.it,3471468769,1
http://www.lacitta-delsole.org,3287455552,1
http://www.lacittaverde.coop/,(051)682-7102,0
http://www.lacittaverde.coop/,(051)6827102,0
http://www.lacittaverde.coop/,(051)975450,0
http://www.lacittaverde.coop/,(0532)757544,0
http://www.lacittaverde.coop/,04049110374,0
http://www.lacittaverde.coop/,051.6827102,0
http://www.lafratellanza.it,059330098,0
http://www.lafraternita.com,3461402802,1
http://www.lafraternita.com,3461402881,1
http://www.lafraternita.com,3463271143,1
http://www.lafraternita.com,3484766885,1
http://www.lagvignola.com,059762222,0
http://www.lagvignola.com,059763006,0
http://www.laltrocaffe.it,054227494,0
http://www.laltrocaffe.it,3404218500,0
http://www.lalumaca.org,0598860012,0
http://www.lalumaca.org,0598860124,0
http://www.lamenteingioco.it/,0100014393,0
http://www.lamenteingioco.it/,051-453196,0
http://www.lamenteingioco.it/,0510973175,0
http://www.lamenteingioco.it/,3289120000,1
http://www.lamusicainterna.it,051266959,0
http://www.lancecbcervia.org,0544.995265,0
http://www.lancecbcervia.org,333-2141046,1
http://www.lancecbcervia.org,333.2141046,1
http://www.lancecbcervia.org,366.1960712,1
http://www.lanostramirandola.it,06160668500,0
http://www.lapatria1879.it,059644070,0
http://www.larcapuntealberete.it,0544465019,0
http://WWW.LARETEMAGICA.IT,0543033765,0
http://WWW.LARETEMAGICA.IT,3204553980,1
http://WWW.LARETEMAGICA.IT,3292179197,1
http://www.larosenoire.it,39339119657,1
http://www.laroverella.altervista.org,0541912355,0
http://www.laroverella.altervista.org,3385867995,1
http://www.latanadelcoboldo.it,329.4392767,1
http://www.latino51.it/,3339004545,0
http://www.laviteeitralci.it,0523860047,0
http://www.lavoro.provincia.modena.it,059.209.111,0
http://www.lawandliterature.org,051260.782,0
http://www.lawandliterature.org,051277.205,0
http://www.leaquile.it,338-888.7895,1
http://www.legadelcane-agazzano.it,392.4720356,1
http://www.legadelcane-ferrara.it,3426330305,1
http://www.legambiente-ra.it,0544211700,0
http://www.legambiente-ra.it,0544251982,0
http://www.legambientebologna.org/,3334073234,0
http://www.legambientebologna.org/,3357456877,0
http://www.legambientemodena.it,3277646127,1
http://www.legambienteparma.it,0521.238478,0
http://www.legambientereggioemilia.it,0522.391458,0
http://www.legambientesassuolo.wordpress.com,0536803502,0
http://www.legambientesassuolo.wordpress.com,3335782844,1
http://www.leganavale.bo.it,0516350843,0
http://www.legatumoribologna.it/,0514390409,0
http://www.legatumoribologna.it/,0514399148,0
http://www.legraffette.it,059357553,0
http://www.legraffette.it,0594163730,0
http://www.legraffette.it,3392263140,1
http://www.lequercedi.it,051.230762,0
http://www.liberoateneo.it,3779588952,1
http://www.libertasassistenza.it/,04144000371,0
http://www.libertasassistenza.it/,051750362,0
http://www.libertasassistenza.it/,051758602,0
http://www.libertasassistenza.it/,051818106,0
http://WWW.LILT.FC.IT,0543731882,0
http://WWW.LILT.FC.IT,800998877,3
http://www.lilt.mo.it,059.374.217,0
http://www.liltrimini.com,054156492,0
http://www.linearosa.it,0544216316,0
http://www.lipu.it,0521273043,0
http://www.lipu.it,0521273419,0
http://www.losguardodellaltro.com,3802445315,1
http://www.lotonlus.org,3297546787,1
http://www.lotonlus.org,3297546860,1
http://www.lucanibo.it,051.243590,0
http://www.lucanibo.it,051244764,0
http://www.luoghidiprevenzione.it,0522.320655,0
http://WWW.LUPUS-ITALY.ORG,0104206924,0
http://www.macchinematematiche.org,0592058275,0
http://www.macchinematematiche.org,3407012734,1
http://www.madonnadisotto.it,0536807220,0
http://www.maestrilavoro.it,330839342,1
http://www.maestrilavoro.it,3337120347,1
http://www.maestrilavoro.it,335206343,1
http://www.maestrilavoro.it,3396832068,1
http://www.maestrilavoro.it,3405001376,1
http://www.maestrilavoro.it,3889461515,1
http://www.magicamenteclown.jimdo.com,0544524301,0
http://www.mandolinoestense.it,059390461,0
http://www.mandolinoestense.it,3357651056,1
http://www.maratonaditalia.it,0594550022,0
http://www.maratonaditalia.it,059650297,0
http://www.marchigianibologna.it/,051.754644,0
http://www.marieleventre.it/,051.304856,0
http://www.marieleventre.it/,051.4294083,0
http://www.marieleventre.it/,051.4299009,0
http://www.marieleventre.it/,0514294083,0
http://www.marieleventre.it/,0514299009,0
http://www.marieleventre.it/,334.9137316,1
http://www.marieleventre.it/,3349137316,1
http://www.marzabotto2000.com/,051-931644,0
http://www.mediazionefamiliare-cedim.it/,335387624,0
http://www.medicivitas.it,051850018,0
http://www.medicivitas.it,051852616,0
http://www.melpyou.com,3293085934,1
http://www.mensacappuccini.altervista.org,0541-783169,0
http://www.miciamici.org,3356936891,1
http://WWW.MICIDELDELTA.IT,328.6585399,1
http://WWW.MICIDELDELTA.IT,335.8745226,1
http://WWW.MICIDELDELTA.IT,339.8376425,1
http://www.microimpresa.org/,0510545599,0
http://www.migrazioni.eu/,0514171701,0
http://www.migrazioni.eu/,0514171777,0
http://www.millearpeggi.it/,3201650086,1
http://www.minicarfiorano.it,0536843088,0
http://www.minicarfiorano.it,3397389392,1
http://WWW.MISSIONEINSIEME.ORG,0521800473,0
http://WWW.MISSIONEINSIEME.ORG,3494547367,1
http://www.modenainbici.it,327.0764455,1
http://www.modenainbici.it,338.3488082,1
http://www.modenainbici.it,338.3794044,1
http://www.modenainbici.it,340.9079737,1
http://www.modenainbici.it,347.4506510,1
http://www.modenaperglialtri.org,059-283270,0
http://www.modenaperglialtri.org,059-285208,0
http://www.modenaterzomondo.org,336-388159,1
http://www.mondialcarpi.it,059-695356,0
http://www.mondobimbi.org,0587241733,0
http://www.mondobimbi.org,0587483248,0
http://www.mondobimbi.org,3282113740,1
http://WWW.MONDOCANEFORLI.IT,3496324180,1
http://www.mondodonna-onlus.it,051230159,0
http://www.montagnolabologna.it/,051394021,0
http://www.motoclubcarpi.it,059686266,0
http://www.mtbturbolenti.it,329-7504654,1
http://www.mtbturbolenti.it,338-4864916,1
http://www.mtbturbolenti.it,338-8372346,1
http://www.mukondo.org,0521.232968,0
http://www.mukondo.org,06230127800,0
http://www.mumomusicalmodena.com,059.8396370,0
http://www.museibologna.it/,0516496611,0
http://www.museodellabilancia.it,(0039)059059,0
http://www.museodellabilancia.it,(0039)0595271,0
http://www.museodellabilancia.it,(0039)0598994,0
http://www.museodelvolley.it,345-4961651,1
http://www.museouomo-ambiente.it,3334504976,1
http://www.musicaindozza.it,345.9697424,1
http://www.musicarti.it,3384117999,1
http://www.namaste-adozioni.org,051479751,0
http://www.nazareno-coopsociale.it,059664772,0
http://www.nazareno-coopsociale.it,059664774,0
http://www.nettunia1954.it/,051761112,0
http://www.nettunia1954.it/,3667161284,1
http://www.neurofibromatosi.org,0521771457,0
http://www.nexusemiliaromagna.org,39051294775,0
http://www.nexusemiliaromagna.org,39051294810,0
http://www.noctraversetolo.org,3388128541,1
http://www.noemacongressi.it,051221894,0
http://www.noemacongressi.it,051230385,0
http://www.npsitalia.net,00390236565,0
http://www.npsitalia.net,3400705938,1
http://www.nuotoclubsassuolo.it,02008670150,0
http://www.nuotoclubsassuolo.it,0536885902,0
http://www.nuovagaylesbica.altervista.org,3394927406,1
http://www.nuovagaylesbica.altervista.org,3477783236,1
http://www.nuovamente.org,051-5883640,0
http://www.nuovamente.org,0515883640,0
http://www.nuovamente.org,0516493767,0
http://www.nuovamente.org,3664211921,1
http://www.oaser.it,051.271242,0
http://www.oasimetropolitana.com,059217093,0
http://www.oasimetropolitana.com,3397052336,1
http://www.oasinforma.com,0532-748118,0
http://www.odsbologna.it,3383547919,1
http://www.odsbologna.it,3398959000,1
http://www.officinaferrarese.com,0532-200183,0
http://www.oltreconfine.info,0532.241419,0
http://www.oltrelautismo.it/,0350005414,0
http://www.oltrelautismo.it/,0515665411,0
http://www.oltrelautismo.it/,0523306120,0
http://www.oltrelautismo.it/,0523336525,0
http://www.oltrelautismo.it/,3662831134,1
http://www.oltremodo.eu/,338-9275081,1
http://www.omeobonbon.it,3357107672,1
http://www.omeobonbon.it,3388721942,1
http://www.ondaazzurra.org,333-3114344,1
http://www.ondaazzurra.org,338-8585158,1
http://www.ondaazzurra.org,345-7039845,1
http://www.onphalon.blogspot.com,3403191825,1
http://www.opengroup.eu/,02410141200,0
http://www.opengroup.eu/,051242557,0
http://www.opengroup.eu/,051242955,0
http://www.opengroup.eu/,0516750400,0
http://www.opengroup.eu/,051841206,0
http://www.operapadremarella.it/,051244345,0
http://www.operapadremarella.it/,0516255070,0
http://www.operapadremarella.it/,0516255174,0
http://www.operapadremarella.it/,0516258776,0
http://www.operapadremarella.it/,3473852734,1
http://www.opimm.it/,051315168,0
http://www.opimm.it/,051389754,0
http://www.organiantichi.org/,3939732241,1
http://www.orsicinesi.org,333-4285644,1
http://www.ottoperotto.org,3487802963,1
http://www.ozzanesecalcio.com/inizio.htm,051-799238,0
http://www.pacalendasco.it,0523.763167,1
http://www.pacb.it,01103290373,0
http://www.padri.it/,051.6142641,0
http://www.padri.it/,3286655663,1
http://www.padri.it/,3485105103,1
http://www.padri.it/,3497220768,1
http://www.paesepronto.it,0522.977454,0
http://www.pafidenza.it,052482842,0
http://www.pafidenza.it,052482943,0
http://www.panicarte.com,0519911785,0
http://www.paolobabini.it,0543.376816,0
http://www.parcodellagraziosa.it,059939431,0
http://www.parcodellagraziosa.it,059939461,0
http://www.parcodellagraziosa.it,800502081,3
http://www.parkinsonitalia.it,045-597351,0
http://www.parkinsonitalia.it,0521-231318,0
http://www.parkinsonitalia.it,0521231318,0
http://www.parkinsonitalia.it,3408498923,1
http://www.parmaperglialtri.it,0521-236758,0
http://www.parmaperglialtri.it,0521-506105,0
http://www.parmaperglialtri.it,0521-773170,0
http://www.parrbva.org,059242124,0
http://www.parrocchiadizolino.it,0542-628144,0
http://www.parrocchiasanfaustino.it,059.2922625,0
http://www.parrocchiasanfaustino.it,059.350266,0
http://www.parubicone.it,0541809182,0
http://www.parubicone.it,0541942100,0
http://www.parussi.altervista.org,0544583332,0
http://www.parussi.altervista.org,0544587021,0
http://www.passopasso.it/,3288064001,1
http://www.passopasso.it/,3404602503,1
http://www.patronato.acli.it/sedi.asp?azione=vediSede&idSede=637,051-254612,0
http://www.pattugliecittadine.it/,051546779,0
http://www.pavaldarda.it,0523891772,0
http://www.pavaldarda.it,0523891997,0
http://www.pavaldarda.it,0523983701,0
http://WWW.PAVALTIDONE.IT,0523842229,0
http://WWW.PAVALTIDONE.IT,0523849388,0
http://WWW.PAVALTIDONE.IT,39052384222,0
http://www.pedalandoecamminando.it,3283919960,1
http://www.pedalandoecamminando.it,331-6020883,1
http://www.pedalandoecamminando.it,340-3017360,1
http://WWW.PERCORSIMEZZANO.IT,0544520778,0
http://WWW.PERCORSIMEZZANO.IT,0544520921,0
http://www.percorsovitale.it,3332056545,1
http://www.perluca.it/,051-6494865,0
http://www.perluca.it/,388-8250540,0
http://www.pernonsentirsisoli.org,0594731724,0
http://www.pernonsentirsisoli.org,3331315870,1
http://www.pesospecificoteatro.org,059-8752068,0
http://www.pesospecificoteatro.org,347-2656886,1
http://www.pgmbologna.com,051-333303,0
http://www.pgmbologna.com,051-372727,0
http://www.pgsima.it,051365053,0
http://www.pgsima.it,3208182623,1
http://www.piazzagrande.it/,"051 342328",0
http://www.piazzagrande.it/,0513370669,0
http://www.piazzagrande.it/,051342328,0
http://www.piccolacitta.org,059-270556,0
http://www.piccolacitta.org,059-279011,0
http://www.piccolacitta.org,059-365576,0
http://www.piccolacitta.org,059-3683842,0
http://www.piccolacitta.org,059-3683849,0
http://www.piccolacitta.org,059-371666,0
http://www.piccolialcentro.it,0523847042,0
http://www.piccolialcentro.it,0523861056,0
http://www.piccolialcentro.it,0523864109,0
http://www.piccolialcentro.it,0523864526,0
http://www.piccoligrandicuori.it,0516414977,0
http://www.pigifo.it,320.6387231,1
http://www.pol4ville.it,059840616,0
http://www.pol4ville.it,059849652,0
http://www.polisportivalame.bologna.it,0516345717,0
http://www.polisportivalame.bologna.it,0516353007,0
http://www.polisportivamodenaest.it,059283270,0
http://www.polisportivamodenaest.it,059283449,0
http://www.polisportivaondablu.it,3382710577,1
http://www.polisportivapaolopoggi.it,051.453384,0
http://www.polisportivapaolopoggi.it,051.465054,0
http://www.polisportivasacca.net,059311434,0
http://www.polisportivasacca.net,059451115,0
http://www.polisportivazola.it/,051.759176,0
http://www.pontevecchiobologna.it/,0516231630,0
http://www.pontevecchiobologna.it/,3777060323,1
http://www.porta-aperta.org,059821002,0
http://www.porta-aperta.org,059827870,0
http://www.porteaperteravenna.it,05466814100,0
http://www.porteaperteravenna.it,3388409842,1
http://www.porteaperteravenna.it,3391494899,1
http://www.porteaperteravenna.it,3408979631,1
http://www.porteaperteravenna.it,3482635045,1
http://www.portobellomodena.it,0597132476,0
http://www.poverivergognosi.it/,051226100,0
http://www.poverivergognosi.it/,0512966211,0
http://www.preludio.org,0516153333,0
http://www.presidentbologna.it,051533050,0
http://www.presidentbologna.it,051533659,0
http://www.presidentbologna.it,0516011176,0
http://www.prestitoinpdap.org/inpdap-bologna.php,051-216111,0
http://www.prestitoinpdap.org/inpdap-bologna.php,051-5889035,0
http://www.prevenzionetumoriguastalla.org,0522.837427,0
http://www.prevenzionetumoriguastalla.org,0522.838941,0
http://www.privatassistenza.it/bologna/centro-bologna/,0522.402103,0
http://www.privatassistenza.it/bologna/centro-bologna/,0522.499099,0
http://WWW.PROCIVARCI.IT,368.465320,1
http://www.procivarcimanghipr.it,0521-1913951,0
http://www.procivarcimanghipr.it,338-9045548,1
http://www.profumalchemico.it,059.210020,0
http://www.profumalchemico.it,059210020,0
http://www.profumalchemico.it,335.6188683,1
http://www.progetto-chernobyl.it/,059660988,0
http://www.progetto-vita.eu,0523303225,0
http://www.progettoinsiemeonlus.it,059350616,0
http://www.progettoinsiemeonlus.it,3667400799,1
http://www.progettoinsiemeonlus.it,3667410608,1
http://www.progettoinsiemeonlus.it,3921480359,1
http://www.progettoinsiemeonlus.it,3921652145,1
http://www.progettonigeria.it,0543.371097,0
http://www.progettonigeria.it,0543.458326,0
http://www.progressocalcio.it,051.711500,0
http://www.progressocalcio.it,051.715334,0
http://www.progressocalcio.it,051711500,0
http://www.progressocalcio.it,051715334,0
http://www.progressocalcio.it,348-3547928,1
http://www.prolocobadi.it,3288146800,1
http://WWW.PROLOCOBUDRIO.IT,051.802888,0
http://www.prolocoformigine.it,059556078,0
http://www.prolocozola.it,051755002,0
http://www.prolocozzano.it,0514123316,0
http://www.prolocozzano.it,3454590599,1
http://www.pronaturabologna.org,051-6346625,0
http://www.pronaturabologna.org,051-6350378,0
http://www.pronaturabologna.org,3206194490,1
http://www.pronaturaromagna.it,3456159546,1
http://www.pronaturaromagna.it,3485123662,1
http://www.protezionecivile.gov.it,800840840,0
http://www.protezionecivilebrescello.org,0522.482534,0
http://www.protezionecivilebrescello.org,0522.482542,0
http://WWW.PROTEZIONECIVILEOMEGA.IT,0523.815124,0
http://www.protezionecivilereggioemilia.it,0522-513242,0
http://www.protezionecivilereggioemilia.it,0522.791979,0
http://www.provincia.fc.it,02710300407,0
http://www.provincia.fc.it,0543714111,0
http://www.provincia.fc.it,0543714234,0
http://www.provincia.ra.it,0544258001,0
http://www.provincia.ra.it,0544258070,0
http://www.provincia.ra.it,0544258111,0
http://www.provincia.re.it,0522.444108,0
http://www.provincia.re.it,0522.444111,0
http://www.prozetesis.it,3288428066,1
http://www.psicologiadellenarrazioni.it,051522510,0
http://www.psicologiadellenarrazioni.it,3311998509,1
http://www.psicologiadellenarrazioni.it,3395991149,1
http://www.psicologiadellenarrazioni.it,3398857473,1
http://www.psicopopoli-er.it,07000109976,0
http://www.pubblica-assistenza-riolo-terme.it,3487002575,1
http://www.pubblica-assistenza.it,0522682662,0
http://www.pubblica-assistenza.it,0522683111,0
http://www.pubblica-assistenza.it,0522688217,0
http://www.pubblica-assistenza.it,0522917128,0
http://www.pubblicaassistenza.ra.it,0544400777,0
http://www.pubblicaassistenza.ra.it,0544400888,0
http://www.pubblicaassistenza.ra.it,0544404647,0
http://www.pubblicaassistenza.ra.it,0544505050,0
http://www.pubblicaassistenza.ra.it,0544974511,0
http://www.pubblicaassistenza.ra.it,0627013181,0
http://www.pubblicaassistenza.ra.it,0810004858,0
http://www.pubblicaassistenzaforli.org,0543701622,0
http://www.pubblicaassistenzaforli.org,0543707000,0
http://www.pubblicaassistenzalugo.org,0544505050,0
http://www.pubblicaassistenzavignola.org,059.761010,0
http://www.pubblicaassistenzavignola.org,059.7703806,0
http://www.pubblicaassistenzavignola.org,059.775588,0
http://www.pubblicacolorno.it,0521312103,0
http://www.pubblicacolorno.it,0521814034,0
http://WWW.PUBBLICAVALNURE.IT,0523.877988,1
http://www.puntoequo.org,05648680964,0
http://www.puntoequo.org,340.2855826,1
http://www.puntogiovane.net,0500.001000,0
http://www.puntogiovane.net,05411646230,0
http://www.puntogiovane.net,3482466580,1
http://www.puntogiovane.net,3492352671,1
http://www.quanshuguiglia.it,3295420935,1
http://www.quanshuguiglia.it,3396456793,1
http://www.quanshuguiglia.it,3398706886,1
http://www.quanshuguiglia.it,3489002582,1
http://www.quarantoli.it,333.1229080,1
http://www.quipuoi.it,333.9408286,1
http://www.quipuoi.it,366.6214906,1
http://www.ragazzidimiceno.it,0536.324600,0
http://www.ragazzidimiceno.it,339.7943058,1
http://www.ramazzini.org/,051-302252,0
http://www.ramazzini.org/,051-390417,0
http://www.ramazzini.org/,051.302252,0
http://www.ramazzini.org/,051.390417,0
http://www.ramazzini.org/,051.6640143,0
http://www.ramazzini.org/,051.6640223,0
http://www.ramazzini.org/,051.6640460,0
http://www.ramazzini.org/,051302252,0
http://www.ramazzini.org/,051390417,0
http://www.rangersbologna.it/,0516418880,0
http://www.rapid.webprofessional.it,059251025,0
http://www.rcmistral.it,0544453073,0
http://www.rcmistral.it,1782222137,7
http://www.rcmistral.it,3479202019,1
http://www.regione.emilia-romagna.it,051-5275360,0
http://www.regione.emilia-romagna.it,800-407407,0
http://www.regione.emilia-romagna.it,800.625.903,0
http://www.remidabologna.it,392.2019710,1
http://WWW.RESCUEMISSION2000.ORG,0522-303086,0
http://WWW.RESCUEMISSION2000.ORG,0522303086,0
http://WWW.RESCUEMISSION2000.ORG,338-4902234,1
http://WWW.RESCUEMISSION2000.ORG,389-6490491,1
http://www.residenzefemminilibologna.it/,051224840,0
http://www.residenzefemminilibologna.it/,051239535,0
http://www.retinitepigmentosa.it/,051246705,0
http://www.retinitepigmentosa.it/,051330155,0
http://www.retinitepigmentosa.it/,0513399456,0
http://www.retinitepigmentosa.it/,0516390645,0
http://www.retinitepigmentosa.it/,0518551261,0
http://www.ricordimusicschool.com,0187179869,0
http://www.riderepervivere.it,3772826037,1
http://www.riminiautismo.it,3473553127,1
http://WWW.RIMINIRESCUE.IT,3335973380,1
http://WWW.RIMINIRESCUE.IT,393-1051372,1
http://www.roccapelago.it,3343470940,1
http://www.rockinrolo.it/,3277384870,1
http://www.roloinfesta.it,3393237126,1
http://www.rompiilsilenzio.org,3465016665,1
http://www.rosabiancaonlus.org,3405781516,1
http://www.rotaryferrara.it,0532.248491,0
http://www.run530.it,3356893049,1
http://www.saggiatoremusicale.it,051.2092000,0
http://www.saggiatoremusicale.it,051.2092001,0
http://www.salisulsicomoro.org,0541671302,0
http://WWW.SALSOMAGGIORE.PUBBLICHE.PARMA.IT,0524572408,0
http://WWW.SALSOMAGGIORE.PUBBLICHE.PARMA.IT,0524574276,0
http://WWW.SALSOMAGGIORE.PUBBLICHE.PARMA.IT,0524578583,0
http://WWW.SALSOMAGGIORE.PUBBLICHE.PARMA.IT,0524581102,0
http://www.saltinbanco.it,3498869308,1
http://www.salusbasket.it,051.325258,0
http://www.salusbasket.it,051.326876,0
http://www.saluter.it,800.625.903,3
http://WWW.SALVAMENTOFC.EU,0547-303506,0
http://WWW.SALVAMENTOFC.EU,347.4191521,1
http://www.samanawasi.it,0114530463,0
http://www.samanawasi.it,0522598264,0
http://www.sancristoforo.org,331.1337103,1
http://www.sangiuseppecarpi.it,0596328476,0
http://www.sangiuseppecarpi.it,059687232,0
http://www.sangiuseppepace.net,0524070024,0
http://www.sangiuseppepace.net,335.802.9457,1
http://www.sangiuseppepace.net,340.553.4974,1
http://www.sangiuseppepace.net,340.738.6601,1
http://www.sangiuseppepace.net,3454453271,1
http://www.sangiuseppepace.net,347.406.1758,1
http://www.sangiuseppepace.net,349.282.5720,1
http://www.sanlazzarosociale.it,051.6228255,0
http://www.sanlazzarosociale.it,051.6228283,0
http://www.sannacaterina.net/,051307030,0
http://www.sannacaterina.net/,051343993,0
http://www.sanpatrignano.org,0541.756718,0
http://www.sanpatrignano.org,0541362111,0
http://www.sanpatrignano.org,0541362362,0
http://www.sanpatrignano.org,0541362411,0
http://www.sanpatrignano.org,0541756108,0
http://www.sanpatrignano.org,0541756476,0
http://www.sas.fe.it,3489046210,1
http://www.sassomarconibaseball.it/,3336538859,1
http://www.sav.bologna.it/,051433473,0
http://www.sav.bologna.it/,0516142630,0
http://www.sav100.altervista.org,051902072,0
http://www.sav100.altervista.org,051903060,0
http://www.savethechildren.it,0267078446,0
http://www.savethechildren.it,064807001,0
http://www.savethechildren.it,07354071008,0
http://www.schermaimola.it,0542640484,0
http://www.sciclubparalimpicfanano.it,3339826992,1
http://www.sciclubriolunato.it,0599120237,0
http://www.sciclubsestola.it,3357189203,1
http://www.sciclubsestola.it,3394312777,1
http://www.sciclubsestola.it,3398167404,1
http://www.sciclubsestola.it,3483111750,1
http://www.scioglilingua.info/,0598398230,0
http://www.scioglilingua.info/,0598398231,0
http://www.scoiattolo.org/,0510314877,0
http://www.scoiattolo.org/,0510876134,0
http://www.scoiattolo.org/,0516770109,0
http://www.scoiattolo.org/,051841277,0
http://www.scoiattolo.org/,328-1006998,0
http://www.scomunicati.org/,051-8494312,0
http://www.scuolacarovana.it,059442405,0
http://www.scuoladimusicamoderna.it,0532-1861671,0
http://www.scuoladimusicamoderna.it,0532464661,0
http://www.scuolasteiner-modena.it,059440302,0
http://www.scuolasteiner-modena.it,3342973293,1
http://www.scuolasteiner-modena.it,3384646987,1
http://www.scuolaviva.eu,1786037707,7
http://www.sdseducational.org,3398907981,1
http://www.sdseducational.org,3477093708,1
http://www.seacoop.coop,0542.643543,0
http://www.seacoop.coop,0542.644015,0
http://www.seacoop.coop,0542.644059,0
http://www.seirs.org,0521957348,0
http://www.seirs.org,3477132390,1
http://www.selenecentrostudi.it,051.443.307,0
http://www.selenecentrostudi.it,051.443.494,0
http://www.selenecentrostudi.it,051.443494,0
http://www.senzaconfinitaly.com,07082366400,0
http://www.senzaconfinitaly.com,3383904582,1
http://www.senzailbanco.it/Cooperativa%20Senza%20Il%20Banco/CoopSenzailBancoHome.html,051-248490,0
http://WWW.SIAMOCONTE.IT,06230663200,0
http://www.siamotuttipedoni.it,051-260921,0
http://www.sigonioassistenza.it,0593981774,0
http://www.sindromedipoland.org/,010.5222238,0
http://www.sindromedipoland.org/,010.8562263,0
